,Tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise
75,got mad telling voted,0.520748496055603,0.012799539603292942,0.0918487161397934,0.1088724210858345,0.11187447607517242,0.1538563072681427
76,lmaooo cry real tear im still big as joke election fam,0.024069378152489662,0.11578698456287384,0.12471354752779007,0.09452731907367706,0.2932756841182709,0.34762707352638245
77,neighbor voted trump steal dog put detroit sell everything,0.045633964240550995,0.048816315829753876,0.12479963153600693,0.12134180963039398,0.4128163754940033,0.24659185111522675
78,every racist person america voted trump yall know many people racist dog,0.009697935543954372,0.15892797708511353,0.5549852848052979,0.006757001392543316,0.024131640791893005,0.24550016224384308
79,wouldve voted teanna trump donald day,0.025035081431269646,0.018043480813503265,0.05362324044108391,0.11581829935312271,0.1579744815826416,0.6295053958892822
80,appreciate trying lighten mood right keep up,0.378267377614975,0.05594545230269432,0.29981759190559387,0.17521308362483978,0.047197114676237106,0.04355933517217636
81,im voting cause know shit politics tbh,0.166717991232872,0.1020171120762825,0.3336171507835388,0.049948692321777344,0.1332142949104309,0.21448469161987305
82,shut u better voted u didnt u got til,0.13122129440307617,0.026346122846007347,0.07366283982992172,0.07697736471891403,0.2602355182170868,0.4315568804740906
83,whoever voted question never faced l loud,0.36592087149620056,0.15081250667572021,0.16562645137310028,0.08305080980062485,0.07280488312244415,0.16178454458713531
84,like either candidate whatever lol voted fuck ill watching election tonight w attitude anyway,0.06304911524057388,0.013455185107886791,0.18678143620491028,0.5536957383155823,0.03463874012231827,0.14837978780269623
85,mf voting democrat cuz black dont know shit shit candidate,0.007024021819233894,0.005175866186618805,0.15705709159374237,0.009431397542357445,0.017777850851416588,0.8035337328910828
86,im tired post talking not voting ill catch dumb as social medium later,0.2631925940513611,0.014677921310067177,0.09945834428071976,0.27577006816864014,0.13281957805156708,0.2140815258026123
87,gone quiet work know voted,0.040696997195482254,0.005444800481200218,0.1233007088303566,0.3830866515636444,0.17904895544052124,0.26842185854911804
88,free refill god let vote burned fire dept raising hell,0.02808072231709957,0.00769402040168643,0.5864633917808533,0.3396923840045929,0.01978677324950695,0.018282802775502205
89,hoe voted go get checked,0.025983676314353943,0.010301726870238781,0.20439276099205017,0.2749002277851105,0.1025267243385315,0.38189491629600525
90,little sister pissed funny yr old paying close attention election wish couldve voted,0.5403103828430176,0.04371018335223198,0.037346001714468,0.05833001434803009,0.1643173098564148,0.15598611533641815
91,hope everybody voted hillside hilary,0.07227946072816849,0.016819337382912636,0.7119776606559753,0.03878587856888771,0.016228754073381424,0.14390891790390015
92,whole lesson going discussion election let honest,0.12085527181625366,0.009122838266193867,0.19786730408668518,0.3436092436313629,0.036925870925188065,0.2916194498538971
93,better go vote want miami trip every yr kid grandma,0.009458938613533974,0.0074653010815382,0.04325238615274429,0.1491251289844513,0.04111684858798981,0.7495813965797424
94,today pay day election day really know feel happy stressed af,0.04884384572505951,0.002109501278027892,0.07256853580474854,0.8060420751571655,0.04954729974269867,0.02088872902095318
95,yall really voting harambe,0.0362212136387825,0.03789976239204407,0.37566256523132324,0.07287779450416565,0.08919569849967957,0.38814297318458557
96,raegan said voted trump,0.0014975975500419736,0.0023405307438224554,0.012906836345791817,0.19873270392417908,0.04648202657699585,0.7380402684211731
97,dad pick need go vote dad mija ready jump car six might run red light,0.03380274772644043,0.018695997074246407,0.18814246356487274,0.03764178231358528,0.019430676475167274,0.7022863626480103
98,time vote,0.01607631705701351,0.005522257648408413,0.3600928485393524,0.365999698638916,0.1675204187631607,0.08478837460279465
99,truly going miss foolishness tonight,0.0018489944050088525,0.0005331048741936684,0.0004520343791227788,0.00993049331009388,0.9694896340370178,0.0177457332611084
100,common sense like fuck take iq test able vote swear,0.8027738928794861,0.013208732940256596,0.072419673204422,0.03679577633738518,0.030803482979536057,0.04399849846959114
101,yall giving hillary vote like man fuck,0.03766895830631256,0.021687449887394905,0.05168941617012024,0.2674783170223236,0.25949177145957947,0.36198410391807556
102,vote dumb idc idc idc,0.21425846219062805,0.03840025141835213,0.05762996897101402,0.1213456317782402,0.08797872811555862,0.4803869426250458
103,today gonna hectic day election also work gonna suck bc election,0.016975872218608856,0.003286955179646611,0.3006706237792969,0.6440848112106323,0.012346835806965828,0.022634906694293022
104,fake wrong election,0.24624235928058624,0.33221518993377686,0.11843249946832657,0.04143749177455902,0.15872599184513092,0.10294643044471741
105,everyone know voting trump vote tomorrow,0.0035095643252134323,0.004165994003415108,0.018379168584942818,0.08676788210868835,0.05040355771780014,0.8367738723754883
106,get vote guess leaving early work,0.0011964364675804973,0.00016937484906520694,0.001202738843858242,0.11166565120220184,0.8088422417640686,0.07692357152700424
107,bitch cant shit right nah let stop playing smfh im going sleep election gave attitude,0.7044925093650818,0.0449339933693409,0.08416290581226349,0.0729452595114708,0.06165283918380737,0.03181249648332596
108,im convinced ppl voted sticker smh,0.018481876701116562,0.036198943853378296,0.08192622661590576,0.0857129693031311,0.3142203688621521,0.4634596109390259
109,tl the election jeremy nonsense and girl fine af,0.04450454190373421,0.08570845425128937,0.12894627451896667,0.14468246698379517,0.0180901400744915,0.5780681371688843
110,lmao american deadass voting trump im criiine,0.022457078099250793,0.14886857569217682,0.23676982522010803,0.04074864089488983,0.2251550406217575,0.32600077986717224
111,working poll todayvote hilliary,0.0013853394193574786,0.00023779126058798283,0.026107491925358772,0.8729501962661743,0.014422811567783356,0.08489634096622467
112,watching election result like watching fsu game,0.019099799916148186,0.0066996109671890736,0.12518109381198883,0.46816277503967285,0.1442020833492279,0.2366546243429184
113,yes will electing,0.07213915884494781,0.025630222633481026,0.3083786070346832,0.14519140124320984,0.05605121701955795,0.3926094174385071
114,vote hilary song,0.011508235707879066,0.005382124334573746,0.034459345042705536,0.3565964996814728,0.19100522994995117,0.40104857087135315
115,make sure yall vote hillary today,0.004133526235818863,0.002337214769795537,0.03173794597387314,0.08879421651363373,0.022112548351287842,0.8508845567703247
116,hahaha people voting trump cuz hate clinton actually understand,0.01902073062956333,0.03770800307393074,0.08567602187395096,0.01883610151708126,0.07004503160715103,0.7687141299247742
117,lol nasoo america labour now in hour shall know boy girl,0.006607409566640854,0.002422745805233717,0.034959178417921066,0.32849740982055664,0.2338181436061859,0.3936951458454132
118,everybody go vote vote fuck shyt face trump hillary,0.023236023262143135,0.04724159091711044,0.4922769069671631,0.061484165489673615,0.15783146023750305,0.21792998909950256
119,rell screaming voted trump gmom wanna fight,0.12861962616443634,0.0119362473487854,0.17630545794963837,0.12504558265209198,0.04158622771501541,0.5165069103240967
120,voted though guy,0.01698985882103443,0.0112559013068676,0.08565545827150345,0.1617613583803177,0.35022762417793274,0.37410983443260193
121,teacher voted trump right jump,0.004604268353432417,0.001296509406529367,0.02015085332095623,0.23056404292583466,0.023532146587967873,0.7198521494865417
122,election getting intense,0.025279534980654716,0.0025540392380207777,0.42429786920547485,0.38478603959083557,0.0544871985912323,0.1085953339934349
123,hillary gonna keep blinking,0.016355711966753006,0.0025046817027032375,0.023621201515197754,0.2808719277381897,0.05620534345507622,0.6204411387443542
124,watching election ya saying wild as number,0.006956701632589102,0.01641394942998886,0.314339816570282,0.2016589194536209,0.07003923505544662,0.3905913829803467
125,dm ex thing wanting say election day right exercise right,0.2686408460140228,0.042957987636327744,0.3882947564125061,0.08485402166843414,0.08116476237773895,0.13408765196800232
126,love picture reason go vote today,0.013603677041828632,0.011484311893582344,0.17485927045345306,0.39416176080703735,0.08128954470157623,0.3246014416217804
127,yall careful yall vote read everything voting poll minute,0.10733754932880402,0.02261267602443695,0.10031682997941971,0.21848131716251373,0.09296221286058426,0.45828941464424133
128,voted legalize marijuana florida,0.002837046282365918,0.0023722173646092415,0.027877718210220337,0.4510470926761627,0.060252055525779724,0.4556138813495636
129,wow made day,0.00503375893458724,0.002017791150137782,0.0032220634166151285,0.3755395710468292,0.036646146327257156,0.5775406956672668
130,people voting somebody bc somebody told,0.08867672830820084,0.13601410388946533,0.12271619588136673,0.06193016469478607,0.41795864701271057,0.17270416021347046
131,li sister say vote hillary trump cause im mix wit red black,0.003310336032882333,0.0034004603512585163,0.06814407557249069,0.0397854819893837,0.03812375292181969,0.847235918045044
132,mom first time voting lady omg exciting act like putting machine smile,0.0003963044728152454,0.0001745242770994082,0.007202863227576017,0.814471423625946,0.006341748405247927,0.17141297459602356
133,ive taking whole election joke really thought america better,0.01489280629903078,0.005170764401555061,0.024763617664575577,0.21063487231731415,0.049352969974279404,0.6951849460601807
134,trump might report,0.04852687940001488,0.006369043607264757,0.06778651475906372,0.34031713008880615,0.04294927790760994,0.49405109882354736
135,realist shit ive read get lied everyday shit lying good sometimes,0.10156356543302536,0.09316001832485199,0.0707719698548317,0.16645260155200958,0.40189439058303833,0.16615751385688782
136,like im pressed yall voting hillary pretty sure ballot said savannah dill,0.02520740032196045,0.009931455366313457,0.04090987518429756,0.1919545978307724,0.06494279205799103,0.6670538783073425
137,aint asking nobody vote shit matter office cop still gone treat u like shit yall ignorant,0.09236025810241699,0.25502264499664307,0.2372300773859024,0.020235514268279076,0.06296701729297638,0.33218443393707275
138,got told ill picking cotton cause voted trump,0.003476929385215044,0.003255025716498494,0.02857482247054577,0.14634382724761963,0.024063801392912865,0.7942855954170227
139,canny believe looking like trump going win election,0.009925039485096931,0.006370655260980129,0.8769105672836304,0.008073106408119202,0.005855407565832138,0.09286529570817947
140,voting year like would like get right arm cut would like get left arm cut,0.05108122527599335,0.015704210847616196,0.08160506933927536,0.05679132416844368,0.7384045720100403,0.05641362443566322
141,r gotta true dummy really think voted trump nigga trolling foh,0.01944441720843315,0.03291955590248108,0.5598796010017395,0.16260267794132233,0.05183924734592438,0.17331446707248688
142,voted third party ya problem fight,0.20264878869056702,0.015921588987112045,0.2143332064151764,0.16760048270225525,0.1410110592842102,0.2584848999977112
143,yall taking election personal,0.03580346331000328,0.04427424073219299,0.18706238269805908,0.2205314189195633,0.05292721092700958,0.4594012498855591
144,im going young professional event tonight watch election result interesting,0.05224204808473587,0.0037732855416834354,0.26085376739501953,0.1300956904888153,0.11117983609437943,0.44185546040534973
145,istg shit predicted civics election true,0.02468479424715042,0.060571521520614624,0.19871264696121216,0.16158421337604523,0.14615440368652344,0.40829238295555115
146,lied dad told voted trump blocked,0.013327163644134998,0.009680560790002346,0.008352844044566154,0.07661942392587662,0.3105727732181549,0.581447184085846
147,know election joke stufff tl right toooo funny,0.02231137454509735,0.009038315154612064,0.034536171704530716,0.5262649655342102,0.09949487447738647,0.3083541989326477
148,wanna watch election wbae later cry new president together,0.01443600095808506,0.0042841676622629166,0.0067080906592309475,0.02857651747763157,0.9103274345397949,0.03566784784197807
149,nigga voted,0.022341718897223473,0.008240945637226105,0.29441526532173157,0.20683404803276062,0.16272325813770294,0.30544471740722656
150,since election day,0.09898819774389267,0.01800033450126648,0.19003187119960785,0.4647079110145569,0.1160866841673851,0.11218501627445221
151,vote hillary,0.005428588483482599,0.006081992294639349,0.09973254054784775,0.47711437940597534,0.19957298040390015,0.21206943690776825
152,told mom voting trump hit well better pack ya bag get hell,0.08281082659959793,0.014903873205184937,0.09687181562185287,0.13718174397945404,0.043817389756441116,0.624414324760437
153,never knew dumb majority ig facebook friend election started,0.02244611270725727,0.040087416768074036,0.06969079375267029,0.07733853161334991,0.10568081587553024,0.684756338596344
154,lmfao noise whole bc thought chicken head winning election,0.04381759464740753,0.03500580042600632,0.17917262017726898,0.01652463711798191,0.06997895985841751,0.6555004119873047
155,stressing assignment fuck election,0.1618490368127823,0.006188728380948305,0.19874118268489838,0.5725453495979309,0.0464274138212204,0.014248321764171124
156,bernie gone damn president man folk voting college student let bernie go,0.019003599882125854,0.00984854158014059,0.06994525343179703,0.09780162572860718,0.14200371503829956,0.6613972783088684
157,drunk get done voting let go get something eat gotta room shit today,0.04914411902427673,0.009232103824615479,0.040031593292951584,0.5737895369529724,0.018603961914777756,0.30919864773750305
158,oh young sure old enough vote youre oh remember day,0.024224359542131424,0.008099937811493874,0.033901967108249664,0.37971845269203186,0.27299654483795166,0.281058669090271
159,trying bet money election,0.03504027798771858,0.013598361052572727,0.24449869990348816,0.4918588399887085,0.04136194288730621,0.17364194989204407
160,even bother watch election mainly bc idc,0.22850994765758514,0.09159158170223236,0.1329909861087799,0.06525109708309174,0.23552677035331726,0.24612969160079956
161,election going ruin friendship,0.05733238905668259,0.02182527631521225,0.20381155610084534,0.21463344991207123,0.11920873820781708,0.3831885755062103
162,omm take yall ass vote,0.033809639513492584,0.05383770167827606,0.12555277347564697,0.11475171893835068,0.08234308660030365,0.5897051095962524
163,ya tweet election crazy ya clue ya saying,0.004516581539064646,0.006336279213428497,0.037852831184864044,0.05243737995624542,0.03895772993564606,0.8598991632461548
164,man really voted trump,0.004310548305511475,0.006408155895769596,0.03064795769751072,0.24081429839134216,0.07889572530984879,0.6389232873916626
165,yo tweet election got rollin,0.030344562605023384,0.016704389825463295,0.12605704367160797,0.15861083567142487,0.221140056848526,0.4471431374549866
166,like still live country aint fault aint else would vote,0.1355677992105484,0.12873248755931854,0.24852770566940308,0.05851805582642555,0.2906321883201599,0.13802176713943481
167,told mama voted trump gave stupid face,0.1599828153848648,0.010354792699217796,0.31091395020484924,0.13784971833229065,0.12069971859455109,0.2601989805698395
168,lmfao made laugh wrong still vote,0.04858282953500748,0.06745849549770355,0.11844280362129211,0.0792333111166954,0.09672410786151886,0.589558482170105
169,generation fucked many ignorant comment voting seen life yall dont sound smart,0.09883654117584229,0.15956969559192657,0.11843904852867126,0.1143856942653656,0.3184216320514679,0.19034743309020996
170,imma go vote cuz first still line long really hillary trump,0.018282394856214523,0.01834874413907528,0.06002899259328842,0.1007753312587738,0.5292505621910095,0.2733139097690582
171,blood voting blue im finna start snitching,0.038549765944480896,0.002942022169008851,0.09151234477758408,0.4262391924858093,0.11073210835456848,0.3300246298313141
172,first vote go one obamas daughter day come nahhfrtm,0.0020110011100769043,0.0015807005111128092,0.038946278393268585,0.39011481404304504,0.021782901138067245,0.5455643534660339
173,yall vote go get tested,0.003552868030965328,0.0024856722448021173,0.012217136099934578,0.33854398131370544,0.013613896444439888,0.6295865178108215
174,still cant believe election real fuck america let happen,0.09716713428497314,0.22031114995479584,0.2570488750934601,0.03488688915967941,0.11576419323682785,0.27482184767723083
175,oklahoma electoral vote ha vote matter,0.11565862596035004,0.05141182243824005,0.16928382217884064,0.36650604009628296,0.05091763287782669,0.24622207880020142
176,love yo,0.011813752353191376,0.011633748188614845,0.09824322164058685,0.13893017172813416,0.06565382331609726,0.6737253069877625
177,new vision ignored u election deadline going throw wednesday issue offside,0.030677078291773796,0.013107397593557835,0.02979235351085663,0.37320491671562195,0.13179521262645721,0.4214230477809906
178,feel like f retweet,0.023502875119447708,0.003847284009680152,0.056174322962760925,0.32405686378479004,0.4420068860054016,0.15041187405586243
179,ill sit wait watch show via fb cuz everyone stay mad super uptight everyone voting,0.20039799809455872,0.09395905584096909,0.11009278893470764,0.157444566488266,0.21367165446281433,0.22443394362926483
180,said bitch saying voting cause got scamming stealing charge call melanie call felonyyyyyyyyy,0.13642647862434387,0.04695388674736023,0.11566644161939621,0.17395171523094177,0.12416951358318329,0.40283194184303284
181,exactly fuck look like going vote,0.21293531358242035,0.0205635167658329,0.11652997136116028,0.5026045441627502,0.06430123001337051,0.0830654576420784
182,fuck everyone voted trump yall mother hoe,0.2469361424446106,0.15463733673095703,0.39725610613822937,0.04221216216683388,0.06614850461483002,0.09280969202518463
183,stop try send u africa,0.12438303977251053,0.016615521162748337,0.19343402981758118,0.3251904845237732,0.06912459433078766,0.271252304315567
184,matter win election fucked either way lmao,0.0638766959309578,0.029684709385037422,0.23407599329948425,0.2011473923921585,0.09166570007801056,0.37954938411712646
185,would rather max verstappen become actual president u trump election like driver day vote,0.01522797904908657,0.014337684027850628,0.3078647255897522,0.03771155700087547,0.06772100180387497,0.5571370720863342
186,yall blast election meme,0.08631721884012222,0.11472947150468826,0.0756121277809143,0.300401508808136,0.12620404362678528,0.29673558473587036
187,best thing election meme come,0.004516512155532837,0.0010604086564853787,0.04619074612855911,0.5959417819976807,0.033361367881298065,0.3189292252063751
188,cant vote opinion matter anyways,0.057756487280130386,0.004432601388543844,0.1926635205745697,0.5075381994247437,0.1297779083251953,0.10783126950263977
189,npp parliamentary candidate tamale begging people vote stick voting mahama presidential,0.025710120797157288,0.1729697287082672,0.19650402665138245,0.13578809797763824,0.26489579677581787,0.20413222908973694
190,voted clinton think right choice,0.029667392373085022,0.003870587330311537,0.1523030400276184,0.425231009721756,0.18145519495010376,0.2074727565050125
191,better vote niggah,0.036897771060466766,0.0349452868103981,0.5963854789733887,0.045273758471012115,0.04994770884513855,0.2365499883890152
192,gonna funny jail hillary haha,0.011538427323102951,0.0037611641455441713,0.05300365015864372,0.19339971244335175,0.05377206951379776,0.6845250129699707
193,vote smoke huh,0.04552110657095909,0.03127945214509964,0.08875719457864761,0.33268144726753235,0.23805269598960876,0.26370808482170105
